ID	x	y	edge	border	river	road	habitat
8165	267562.60	9142368.69	2463.26	2235.84	1035.24	2483.35	Montane
8166	267662.60	9142368.69	2379.77	2155.52	946.91	2403.61	Montane
8167	267762.60	9142368.69	2297.60	2076.91	861.15	2325.43	Montane
8168	267862.60	9142368.69	2216.90	2000.21	776.53	2248.96	Montane
8169	267962.60	9142368.69	2137.66	1925.65	677.01	2173.11	Montane
8170	268062.60	9142368.69	2057.73	1853.48	577.66	2097.64	Deciduous
8171	268162.60	9142368.69	1979.62	1757.42	478.58	2024.15	Deciduous
8172	268262.60	9142368.69	1903.55	1658.24	379.98	1953.01	Deciduous
8173	268362.60	9142368.69	1828.80	1559.06	282.37	1884.26	Deciduous
8174	268462.60	9142368.69	1754.98	1459.88	187.30	1815.97	Deciduous
8175	268562.60	9142368.69	1683.83	1360.70	102.12	1748.30	Deciduous
8176	268662.60	9142368.69	1615.74	1261.52	76.01	1680.69	Deciduous
8177	268762.60	9142368.69	1550.41	1162.35	136.55	1612.96	Deciduous
8178	268862.60	9142368.69	1486.95	1063.17	101.85	1545.01	Deciduous
8179	268962.60	9142368.69	1427.31	963.99	64.55	1464.70	Deciduous
8180	269062.60	9142368.69	1370.44	864.81	36.24	1383.25	Deciduous
8181	269162.60	9142368.69	1314.89	765.63	24.15	1303.62	Deciduous
8182	269262.60	9142368.69	1245.65	666.45	0.14	1225.41	Deciduous
8183	269362.60	9142368.69	1180.83	567.28	53.14	1145.68	Deciduous
8184	269462.60	9142368.69	1100.08	468.10	117.69	1049.90	Deciduous
8185	269562.60	9142368.69	1000.25	368.92	143.60	954.98	Deciduous
8186	269662.60	9142368.69	900.46	269.74	149.19	861.21	Deciduous
8187	269762.60	9142368.69	800.73	170.56	149.97	769.02	Deciduous
8188	269862.60	9142368.69	701.07	71.38	138.03	679.04	Deciduous
8189	269962.60	9142368.69	601.52	27.80	120.27	592.28	Deciduous
8190	270062.60	9142368.69	502.16	126.97	115.98	504.74	Deciduous
8191	270162.60	9142368.69	403.10	226.15	120.87	406.47	Deciduous
8192	270262.60	9142368.69	304.67	325.33	158.82	308.20	Deciduous
8193	270362.60	9142368.69	207.40	424.51	198.57	209.93	Deciduous
8194	270462.60	9142368.69	110.39	523.69	222.41	111.65	Deciduous
8195	270562.60	9142368.69	13.87	622.87	187.11	13.38	Deciduous
8196	259462.60	9142468.69	216.69	9358.95	52.66	9790.62	Montane
8197	259562.60	9142468.69	177.00	9269.48	130.83	9714.57	Montane
8198	259662.60	9142468.69	139.76	9180.22	217.01	9623.28	Montane
8199	259762.60	9142468.69	119.18	9091.19	206.32	9532.16	Montane
8200	259862.60	9142468.69	140.54	9002.39	161.89	9441.22	Montane
8201	259962.60	9142468.69	200.69	8913.83	97.87	9350.47	Montane
8202	260062.60	9142468.69	273.10	8825.51	17.10	9259.91	Montane
8203	260162.60	9142468.69	358.30	8737.44	68.01	9169.54	Montane
8204	260262.60	9142468.69	449.64	8649.63	163.41	9079.38	Montane
8205	260362.60	9142468.69	544.03	8562.09	258.81	8989.42	Montane
8206	260462.60	9142468.69	640.13	8474.69	354.21	8899.68	Montane
8207	260562.60	9142468.69	737.23	8387.28	449.62	8810.16	Montane
8208	260662.60	9142468.69	834.51	8299.88	546.05	8720.79	Montane
8209	260762.60	9142468.69	931.74	8212.48	643.57	8631.43	Montane
8210	260862.60	9142468.69	971.34	8125.07	634.51	8542.08	Montane
8211	260962.60	9142468.69	930.66	8037.67	602.15	8452.91	Montane
8212	261062.60	9142468.69	899.30	7950.27	578.90	8363.99	Deciduous
8213	261162.60	9142468.69	878.27	7862.86	561.93	8275.33	Montane
8214	261262.60	9142468.69	868.28	7775.46	547.09	8186.92	Montane
8215	261362.60	9142468.69	864.40	7688.06	547.57	8098.79	Deciduous
8216	261462.60	9142468.69	870.55	7600.65	526.32	8010.93	Montane
8217	261562.60	9142468.69	887.18	7513.25	498.15	7923.36	Montane
8218	261662.60	9142468.69	907.70	7425.85	489.18	7836.09	Montane
8219	261762.60	9142468.69	938.49	7338.44	493.95	7749.13	Montane
8220	261862.60	9142468.69	978.57	7251.04	478.29	7662.49	Montane
8221	261962.60	9142468.69	1013.87	7163.64	475.61	7576.17	Montane
8222	262062.60	9142468.69	1048.86	7076.23	485.52	7489.43	Montane
8223	262162.60	9142468.69	1091.93	6988.83	491.35	7401.28	Deciduous
8224	262262.60	9142468.69	1131.09	6901.43	503.35	7313.44	Montane
8225	262362.60	9142468.69	1171.29	6814.02	515.03	7225.92	Montane
8226	262462.60	9142468.69	1214.47	6726.62	521.20	7138.72	Montane
8227	262562.60	9142468.69	1236.47	6639.22	531.78	7051.86	Montane
8228	262662.60	9142468.69	1265.03	6551.81	464.95	6965.36	Montane
8229	262762.60	9142468.69	1300.67	6464.41	370.57	6879.22	Montane
8230	262862.60	9142468.69	1342.83	6377.01	280.13	6793.46	Montane
8231	262962.60	9142468.69	1390.91	6289.60	199.05	6708.10	Montane
8232	263062.60	9142468.69	1444.30	6202.20	144.12	6623.14	Montane
8233	263162.60	9142468.69	1500.45	6114.79	148.05	6538.62	Montane
8234	263262.60	9142468.69	1541.39	6027.39	161.76	6454.53	Montane
8235	263362.60	9142468.69	1583.29	5939.99	166.70	6368.39	Montane
8236	263462.60	9142468.69	1630.26	5852.58	144.88	6272.64	Montane
8237	263562.60	9142468.69	1681.87	5765.18	128.90	6177.03	Montane
8238	263662.60	9142468.69	1737.71	5677.78	112.95	6081.55	Montane
8239	263762.60	9142468.69	1797.38	5590.37	91.55	5986.09	Montane
8240	263862.60	9142468.69	1860.51	5502.97	67.36	5890.63	Montane
8241	263962.60	9142468.69	1926.77	5415.57	38.04	5795.17	Montane
8242	264062.60	9142468.69	1995.84	5328.16	19.36	5699.71	Montane
8243	264162.60	9142468.69	2067.45	5240.76	5.87	5604.26	Montane
8244	264262.60	9142468.69	2141.32	5153.36	41.73	5508.95	Montane
8245	264362.60	9142468.69	2212.85	5065.95	50.09	5413.81	Montane
8246	264462.60	9142468.69	2278.94	4978.55	102.99	5318.84	Montane
8247	264562.60	9142468.69	2346.38	4891.15	98.54	5224.06	Montane
8248	264662.60	9142468.69	2415.67	4803.74	46.84	5129.48	Montane
8249	264762.60	9142468.69	2470.96	4716.34	6.59	5035.11	Montane
8250	264862.60	9142468.69	2517.51	4628.94	20.36	4940.96	Montane
8251	264962.60	9142468.69	2567.11	4541.53	50.19	4847.05	Montane
8252	265062.60	9142468.69	2619.59	4454.13	80.64	4753.38	Montane
8253	265162.60	9142468.69	2674.79	4366.73	98.73	4659.98	Montane
8254	265262.60	9142468.69	2732.52	4279.32	99.15	4566.86	Montane
8255	265362.60	9142468.69	2792.65	4191.92	98.79	4474.03	Montane
8256	265462.60	9142468.69	2855.01	4104.52	100.29	4381.52	Montane
8257	265562.60	9142468.69	2919.47	4017.11	111.33	4289.35	Montane
8258	265662.60	9142468.69	2985.89	3929.71	125.35	4197.53	Montane
8259	265762.60	9142468.69	3054.13	3842.30	140.39	4106.03	Montane
8260	265862.60	9142468.69	3124.09	3754.90	150.42	4014.56	Montane
8261	265962.60	9142468.69	3194.93	3667.50	155.20	3923.14	Montane
8262	266062.60	9142468.69	3265.78	3580.09	77.12	3832.09	Montane
8263	266162.60	9142468.69	3338.12	3492.69	3.11	3741.50	Montane
8264	266262.60	9142468.69	3411.86	3405.29	80.14	3651.39	Montane
8265	266362.60	9142468.69	3368.13	3317.88	158.39	3561.82	Montane
8266	266462.60	9142468.69	3304.92	3230.48	242.86	3472.81	Montane
8267	266562.60	9142468.69	3243.56	3143.08	327.33	3384.42	Montane
8268	266662.60	9142468.69	3184.17	3055.67	411.81	3296.69	Montane
8269	266762.60	9142468.69	3126.84	2968.27	494.67	3209.68	Montane
8270	266862.60	9142468.69	3071.70	2880.88	577.34	3123.44	Montane
8271	266962.60	9142468.69	3018.87	2794.06	660.77	3038.03	Montane
8272	267062.60	9142468.69	2942.98	2708.15	741.10	2953.02	Montane
8273	267162.60	9142468.69	2856.77	2623.23	817.98	2868.91	Montane
8274	267262.60	9142468.69	2770.76	2539.41	894.85	2785.85	Montane
8275	267362.60	9142468.69	2685.67	2456.81	971.16	2703.93	Montane
8276	267462.60	9142468.69	2601.63	2375.54	1048.46	2623.27	Montane
8277	267562.60	9142468.69	2518.76	2295.76	1083.76	2543.99	Montane
8278	267662.60	9142468.69	2437.18	2217.61	988.19	2466.21	Deciduous
8279	267762.60	9142468.69	2357.01	2141.28	889.87	2389.98	Montane
8280	267862.60	9142468.69	2277.49	2042.16	791.97	2314.13	Montane
8281	267962.60	9142468.69	2198.09	1942.98	694.67	2238.85	Deciduous
8282	268062.60	9142468.69	2120.44	1843.80	598.26	2165.54	Montane
8283	268162.60	9142468.69	2044.72	1744.62	503.26	2094.43	Deciduous
8284	268262.60	9142468.69	1969.98	1645.45	410.63	2025.60	Deciduous
8285	268362.60	9142468.69	1896.35	1546.27	322.43	1957.31	Deciduous
8286	268462.60	9142468.69	1825.24	1447.09	243.54	1889.59	Deciduous
8287	268562.60	9142468.69	1756.94	1347.91	186.17	1821.98	Deciduous
8288	268662.60	9142468.69	1691.41	1248.73	173.23	1754.28	Deciduous
8289	268762.60	9142468.69	1627.38	1149.55	142.03	1685.66	Deciduous
8290	268862.60	9142468.69	1567.00	1050.37	42.46	1604.14	Deciduous
8291	268962.60	9142468.69	1509.04	951.20	28.27	1523.08	Deciduous
8292	269062.60	9142468.69	1455.34	852.02	61.53	1444.15	Deciduous
8293	269162.60	9142468.69	1386.92	752.84	75.57	1365.94	Deciduous
8294	269262.60	9142468.69	1298.34	653.66	96.05	1271.18	Deciduous
8295	269362.60	9142468.69	1198.34	554.48	137.34	1177.12	Deciduous
8296	269462.60	9142468.69	1098.34	455.30	194.07	1084.12	Deciduous
8297	269562.60	9142468.69	998.34	356.13	243.44	992.48	Deciduous
8298	269662.60	9142468.69	898.34	256.95	249.06	902.62	Deciduous
8299	269762.60	9142468.69	798.34	157.77	249.97	815.12	Deciduous
8300	269862.60	9142468.69	698.34	58.59	237.01	719.80	Deciduous
8301	269962.60	9142468.69	598.34	40.59	219.76	621.52	Deciduous
8302	270062.60	9142468.69	498.34	139.77	215.91	523.25	Deciduous
8303	270162.60	9142468.69	398.34	238.94	220.50	423.78	Deciduous
8304	270262.60	9142468.69	298.34	338.12	247.54	323.78	Deciduous
8305	270362.60	9142468.69	198.34	437.30	291.76	223.78	Deciduous
8306	270462.60	9142468.69	98.34	536.48	319.26	123.78	Deciduous
8307	270562.60	9142468.69	1.66	635.66	273.57	23.78	Deciduous
8308	259462.60	9142568.69	123.44	9403.83	6.18	9762.46	Deciduous
8309	259562.60	9142568.69	86.05	9314.79	80.37	9755.62	Deciduous
8310	259662.60	9142568.69	44.47	9225.97	152.25	9664.71	Deciduous
8311	259762.60	9142568.69	19.31	9137.38	114.16	9573.99	Deciduous
8312	259862.60	9142568.69	59.40	9049.04	75.35	9483.45	Deciduous
8313	259962.60	9142568.69	134.72	8960.93	24.09	9393.11	Deciduous
8314	260062.60	9142568.69	227.92	8873.08	41.86	9302.96	Deciduous
8315	260162.60	9142568.69	324.94	8785.49	122.63	9213.02	Montane
8316	260262.60	9142568.69	422.22	8698.08	203.42	9123.28	Montane
8317	260362.60	9142568.69	519.51	8610.68	290.68	9033.77	Montane
8318	260462.60	9142568.69	616.00	8523.27	384.20	8944.40	Montane
8319	260562.60	9142568.69	712.48	8435.87	479.59	8855.03	Montane
8320	260662.60	9142568.69	808.50	8348.47	574.99	8765.68	Montane
8321	260762.60	9142568.69	887.52	8261.06	670.39	8676.51	Montane
8322	260862.60	9142568.69	883.17	8173.66	727.48	8587.58	Montane
8323	260962.60	9142568.69	838.22	8086.26	699.22	8498.89	Deciduous
8324	261062.60	9142568.69	803.27	7998.85	677.31	8410.46	Deciduous
8325	261162.60	9142568.69	779.65	7911.45	660.51	8322.29	Montane
8326	261262.60	9142568.69	768.42	7824.05	646.79	8234.39	Deciduous
8327	261362.60	9142568.69	764.40	7736.64	647.34	8146.77	Deciduous
8328	261462.60	9142568.69	771.35	7649.24	620.36	8059.43	Montane
8329	261562.60	9142568.69	788.47	7561.84	596.65	7972.40	Montane
8330	261662.60	9142568.69	811.50	7474.43	589.18	7885.67	Montane
8331	261762.60	9142568.69	845.79	7387.03	593.02	7799.26	Montane
8332	261862.60	9142568.69	890.05	7299.63	577.57	7712.96	Montane
8333	261962.60	9142568.69	919.20	7212.22	575.36	7624.78	Montane
8334	262062.60	9142568.69	957.66	7124.82	585.46	7536.89	Deciduous
8335	262162.60	9142568.69	1003.09	7037.42	590.64	7449.31	Deciduous
8336	262262.60	9142568.69	1038.63	6950.01	602.56	7362.04	Montane
8337	262362.60	9142568.69	1082.27	6862.61	614.84	7275.10	Montane
8338	262462.60	9142568.69	1116.53	6775.21	621.01	7188.50	Montane
8339	262562.60	9142568.69	1139.88	6687.80	593.68	7102.25	Montane
8340	262662.60	9142568.69	1170.80	6600.40	503.59	7016.37	Montane
8341	262762.60	9142568.69	1209.22	6512.99	418.04	6930.87	Montane
8342	262862.60	9142568.69	1254.45	6425.59	340.45	6845.76	Montane
8343	262962.60	9142568.69	1305.79	6338.19	277.58	6761.05	Montane
8344	263062.60	9142568.69	1361.21	6250.78	241.25	6676.77	Montane
8345	263162.60	9142568.69	1411.16	6163.38	243.61	6588.76	Montane
8346	263262.60	9142568.69	1449.93	6075.98	261.64	6493.19	Montane
8347	263362.60	9142568.69	1494.41	5988.57	254.97	6397.72	Montane
8348	263462.60	9142568.69	1544.08	5901.17	155.33	6302.26	Montane
8349	263562.60	9142568.69	1598.48	5813.77	56.96	6206.80	Montane
8350	263662.60	9142568.69	1657.13	5726.36	36.27	6111.34	Montane
8351	263762.60	9142568.69	1719.60	5638.96	88.76	6015.88	Montane
8352	263862.60	9142568.69	1785.48	5551.56	107.17	5920.45	Montane
8353	263962.60	9142568.69	1854.42	5464.15	69.71	5825.16	Montane
8354	264062.60	9142568.69	1926.09	5376.75	31.37	5730.03	Montane
8355	264162.60	9142568.69	2000.19	5289.35	9.54	5635.07	Montane
8356	264262.60	9142568.69	2071.91	5201.94	55.30	5540.29	Montane
8357	264362.60	9142568.69	2137.68	5114.54	34.75	5445.69	Montane
8358	264462.60	9142568.69	2205.06	5027.14	17.69	5351.29	Montane
8359	264562.60	9142568.69	2274.25	4939.73	13.53	5257.10	Montane
8360	264662.60	9142568.69	2337.09	4852.33	39.14	5163.12	Montane
8361	264762.60	9142568.69	2382.06	4764.93	89.67	5069.38	Montane
8362	264862.60	9142568.69	2430.31	4677.52	116.77	4975.88	Montane
8363	264962.60	9142568.69	2481.66	4590.12	143.99	4882.64	Montane
8364	265062.60	9142568.69	2535.91	4502.72	164.49	4789.67	Montane
8365	265162.60	9142568.69	2592.89	4415.31	155.03	4696.98	Montane
8366	265262.60	9142568.69	2652.41	4327.91	152.85	4604.61	Montane
8367	265362.60	9142568.69	2714.31	4240.51	152.85	4512.56	Montane
8368	265462.60	9142568.69	2778.43	4153.10	153.59	4420.86	Montane
8369	265562.60	9142568.69	2844.63	4065.70	154.85	4329.38	Montane
8370	265662.60	9142568.69	2912.75	3978.29	154.85	4237.92	Montane
8371	265762.60	9142568.69	2982.67	3890.89	154.85	4146.56	Montane
8372	265862.60	9142568.69	3053.52	3803.49	154.92	4055.59	Montane
8373	265962.60	9142568.69	3124.37	3716.08	107.79	3965.06	Montane
8374	266062.60	9142568.69	3196.79	3628.68	23.43	3874.99	Montane
8375	266162.60	9142568.69	3270.66	3541.28	60.94	3785.42	Montane
8376	266262.60	9142568.69	3345.88	3453.87	143.90	3696.39	Montane
8377	266362.60	9142568.69	3291.99	3366.47	220.94	3607.93	Montane
8378	266462.60	9142568.69	3227.30	3279.07	298.04	3520.09	Montane
8379	266562.60	9142568.69	3164.44	3191.66	380.85	3432.92	Montane
8380	266662.60	9142568.69	3103.53	3104.26	465.33	3346.46	Montane
8381	266762.60	9142568.69	3044.68	3017.24	549.80	3260.78	Montane
8382	266862.60	9142568.69	2988.03	2931.04	633.61	3175.62	Montane
8383	266962.60	9142568.69	2933.69	2845.75	716.27	3091.10	Montane
8384	267062.60	9142568.69	2881.79	2761.45	798.96	3007.52	Montane
8385	267162.60	9142568.69	2832.48	2678.22	881.93	2924.98	Montane
8386	267262.60	9142568.69	2785.89	2596.18	958.81	2843.55	Montane
8387	267362.60	9142568.69	2740.32	2515.44	1035.69	2763.35	Montane
8388	267462.60	9142568.69	2658.01	2426.08	1112.10	2684.47	Montane
8389	267562.60	9142568.69	2576.95	2326.90	1106.98	2607.05	Montane
8390	267662.60	9142568.69	2497.27	2227.72	1010.33	2531.00	Montane
8391	267762.60	9142568.69	2417.51	2128.55	914.39	2455.15	Montane
8392	267862.60	9142568.69	2338.59	2029.37	819.42	2380.09	Montane
8393	267962.60	9142568.69	2261.33	1930.19	725.81	2306.92	Montane
8394	268062.60	9142568.69	2185.90	1831.01	634.15	2235.84	Montane
8395	268162.60	9142568.69	2111.17	1731.83	545.43	2166.94	Deciduous
8396	268262.60	9142568.69	2037.74	1632.65	461.35	2098.65	Deciduous
8397	268362.60	9142568.69	1966.65	1533.47	384.96	2030.88	Deciduous
8398	268462.60	9142568.69	1898.17	1434.30	321.78	1963.27	Deciduous
8399	268562.60	9142568.69	1832.42	1335.12	280.87	1895.59	Deciduous
8400	268662.60	9142568.69	1767.98	1235.94	264.53	1825.10	Deciduous
8401	268762.60	9142568.69	1706.74	1136.76	177.77	1743.58	Deciduous
8402	268862.60	9142568.69	1648.13	1037.58	115.04	1663.17	Deciduous
8403	268962.60	9142568.69	1592.84	938.40	121.09	1584.67	Deciduous
8404	269062.60	9142568.69	1499.78	839.23	158.30	1493.16	Deciduous
8405	269162.60	9142568.69	1399.88	740.05	175.29	1399.72	Deciduous
8406	269262.60	9142568.69	1300.00	640.87	192.47	1305.95	Deciduous
8407	269362.60	9142568.69	1200.14	541.69	223.61	1206.25	Deciduous
8408	269462.60	9142568.69	1100.30	442.51	274.54	1106.60	Deciduous
8409	269562.60	9142568.69	1000.50	343.33	334.99	1007.02	Deciduous
8410	269662.60	9142568.69	900.73	244.16	348.90	907.54	Deciduous
8411	269762.60	9142568.69	801.03	144.98	349.95	808.18	Deciduous
8412	269862.60	9142568.69	701.42	45.80	335.26	709.00	Deciduous
8413	269962.60	9142568.69	601.93	53.38	319.57	610.09	Deciduous
8414	270062.60	9142568.69	502.64	152.56	315.84	511.60	Deciduous
8415	270162.60	9142568.69	403.71	251.74	320.18	413.63	Deciduous
8416	270262.60	9142568.69	305.47	350.92	339.57	315.69	Deciduous
8417	270362.60	9142568.69	207.06	450.09	382.40	217.75	Deciduous
8418	270462.60	9142568.69	107.07	549.27	408.98	119.82	Deciduous
8419	270562.60	9142568.69	7.26	648.45	366.98	21.88	Deciduous
8420	259462.60	9142668.69	30.45	9449.55	56.32	9735.23	Deciduous
8421	259962.60	9142668.69	107.22	9008.90	60.71	9436.62	Deciduous
8422	260062.60	9142668.69	203.79	8921.47	113.72	9346.89	Deciduous
8423	260162.60	9142668.69	300.26	8834.07	181.59	9257.37	Montane
8424	260262.60	9142668.69	396.54	8746.67	262.36	9168.00	Montane
8425	260362.60	9142668.69	492.48	8659.26	343.13	9078.64	Montane
8426	260462.60	9142668.69	588.60	8571.86	425.72	8989.29	Montane
8427	260562.60	9142668.69	685.70	8484.46	514.16	8900.11	Montane
8428	260662.60	9142668.69	773.15	8397.05	606.20	8811.16	Montane
8429	260762.60	9142668.69	789.17	8309.65	700.42	8722.46	Montane
8430	260862.60	9142668.69	786.34	8222.25	795.77	8634.00	Montane
8431	260962.60	9142668.69	747.74	8134.84	796.32	8545.79	Montane
8432	261062.60	9142668.69	708.33	8047.44	775.89	8457.85	Montane
8433	261162.60	9142668.69	681.43	7960.04	759.09	8370.18	Montane
8434	261262.60	9142668.69	668.56	7872.63	746.57	8282.79	Montane
8435	261362.60	9142668.69	664.40	7785.23	747.10	8195.68	Montane
8436	261462.60	9142668.69	672.39	7697.83	716.01	8108.88	Montane
8437	261562.60	9142668.69	690.14	7610.42	695.57	8022.38	Montane
8438	261662.60	9142668.69	716.33	7523.02	689.17	7936.20	Montane
8439	261762.60	9142668.69	754.96	7435.62	691.68	7848.29	Montane
8440	261862.60	9142668.69	793.56	7348.21	677.07	7760.35	Montane
8441	261962.60	9142668.69	825.79	7260.81	675.18	7672.71	Montane
8442	262062.60	9142668.69	868.39	7173.41	685.41	7585.38	Montane
8443	262162.60	9142668.69	908.61	7086.00	689.93	7498.36	Montane
8444	262262.60	9142668.69	947.70	6998.60	701.85	7411.67	Montane
8445	262362.60	9142668.69	995.34	6911.20	714.35	7325.32	Montane
8446	262462.60	9142668.69	1018.90	6823.79	720.82	7239.32	Montane
8447	262562.60	9142668.69	1043.93	6736.39	640.23	7153.69	Montane
8448	262662.60	9142668.69	1077.60	6648.98	557.71	7068.43	Montane
8449	262762.60	9142668.69	1119.22	6561.58	481.86	6983.56	Montane
8450	262862.60	9142668.69	1167.95	6474.18	416.33	6899.10	Montane
8451	262962.60	9142668.69	1222.42	6386.77	366.72	6809.35	Montane
8452	263062.60	9142668.69	1279.96	6299.37	340.04	6713.89	Montane
8453	263162.60	9142668.69	1318.26	6211.97	341.73	6618.43	Montane
8454	263262.60	9142668.69	1359.69	6124.56	361.51	6522.97	Montane
8455	263362.60	9142668.69	1407.01	6037.16	267.66	6427.51	Montane
8456	263462.60	9142668.69	1459.67	5949.76	175.38	6332.05	Montane
8457	263562.60	9142668.69	1517.09	5862.35	99.37	6236.64	Montane
8458	263662.60	9142668.69	1578.77	5774.95	49.63	6141.37	Montane
8459	263762.60	9142668.69	1644.22	5687.55	9.53	6046.25	Montane
8460	263862.60	9142668.69	1713.00	5600.14	8.88	5951.30	Montane
8461	263962.60	9142668.69	1784.75	5512.74	20.11	5856.51	Montane
8462	264062.60	9142668.69	1859.10	5425.34	61.10	5761.90	Montane
8463	264162.60	9142668.69	1931.05	5337.93	100.76	5667.47	Montane
8464	264262.60	9142668.69	1996.45	5250.53	144.42	5573.24	Montane
8465	264362.60	9142668.69	2063.74	5163.13	119.80	5479.21	Montane
8466	264462.60	9142668.69	2132.83	5075.72	76.32	5385.40	Montane
8467	264562.60	9142668.69	2204.17	4988.32	74.15	5291.81	Montane
8468	264662.60	9142668.69	2247.35	4900.92	124.14	5198.47	Montane
8469	264762.60	9142668.69	2294.08	4813.51	151.81	5105.37	Montane
8470	264862.60	9142668.69	2344.14	4726.11	121.07	5012.54	Montane
8471	264962.60	9142668.69	2397.34	4638.71	95.13	4920.00	Montane
8472	265062.60	9142668.69	2453.45	4551.30	68.19	4827.75	Montane
